86',yellow-card,Yellow Card J. Molina ;
83',substitution,;
83',substitution,;
79',substitution,;
71',yellow-card,Yellow Card Carlos Izquierdoz ;
63',substitution,;
56',assist,Assist C. Sánchez ;
56',goal,Goal E. Cardona ;
55',substitution,;
41',yellow-card,Yellow Card C. Montes ;
25',assist,Assist Rogelio Funes Mori ;
25',goal,Goal Y. Chará ;
18',assist,Assist Djaniny ;
18',goal,Goal U. Rivas ;
15',yellow-card,Yellow Card N. Araujo ;
3',assist,Assist Djaniny ;
3',goal,Goal Julio Furch ;
