90',substitution,Substitution Pascal Groß Robert Leipertz .
78',goal,Goal Daniel Caligiuri.
76',substitution,Substitution Moritz Hartmann Dario Lezcano .
75',substitution,Substitution Julian Draxler Marcel Schäfer .
67',substitution,Substitution Anthony Jung Lukas Hinterseer .
52',yellow-card,Yellow Card Roger.
51',yellow-card,Yellow Card Josuha Guilavogui.
46',substitution,Substitution Daniel Didavi Borja Mayoral .
46',substitution,Substitution Maximilian Arnold Daniel Caligiuri .
33',yellow-card,Yellow Card Almog Cohen.
31',assist,Assist Florent Hadergjonaj.
31',goal,Goal Anthony Jung.
17',missed-penalty,Missed Penalty Moritz Hartmann.
17',penalty-save,Penalty save Diego Benaglio.
