90' + 1',substitution,;
85',yellow-card,Yellow Card Marvin Matip ;
82',substitution,;
76',yellow-card,Yellow Card Marcel Tisserand ;
75',substitution,;
75',substitution,;
73',assist,Assist Pascal Groß ;
73',goal,Goal Almog Cohen ;
63',assist,Assist Julian Brandt ;
63',goal,Goal Admir Mehmedi ;
59',yellow-card,Yellow Card Tin Jedvaj ;
49',yellow-red,Yellow/Red C. Aránguiz ;
46',substitution,;
46',substitution,;
35',yellow-card,Yellow Card C. Aránguiz ;
26',assist,Assist Markus Suttner ;
26',goal,Goal Alfredo Morales ;
