87',substitution,;
86',substitution,;
78',substitution,;
74',goal,Goal Loïc Perrin ;
68',substitution,;
68',substitution,;
67',yellow-card,Yellow Card Pierre-Yves Polomat ;
52',yellow-card,Yellow Card Ismael Traore ;
51',own-goal,Own Goal Abdoulaye Bamba ;
46',substitution,;
45' + 1',yellow-card,Yellow Card Pierrick Capelle ;
44',yellow-card,Yellow Card Jordan Veretout ;
23',yellow-card,Yellow Card Abdoulaye Bamba ;
17',assist,Assist Kevin Berigaud ;
17',goal,Goal Mateo Pavlovic ;
