87',yellow-card,Yellow Card Balliu.
79',substitution,Substitution Cafú M. Guendouzi .
78',assist,Assist Renaud Cohade.
78',goal,Goal Thibaut Vion.
75',assist,Assist Balliu.
75',goal,Goal Thibaut Vion.
75',substitution,Substitution Opa Nguette Thibaut Vion .
72',substitution,Substitution Sylvain Marveaux Jimmy Cabot .
70',yellow-card,Yellow Card François Bellugou.
65',yellow-card,Yellow Card Arnold Mvuemba.
61',penalty-goal,Penalty Goal B. Moukandjo.
57',substitution,Substitution Kevin Lejeune Ismaïla Sarr .
55',substitution,Substitution Cheick Doukoure Renaud Cohade .
54',assist,Assist Cafú.
54',goal,Goal B. Moukandjo.
30',yellow-card,Yellow Card Simon Falette.
16',assist,Assist Cafú.
16',goal,Goal Abdul Majeed Waris.
11',assist,Assist Yann Jouffre.
11',goal,Goal Simon Falette.
