90' + 5',yellow-card,Yellow Card Harvey Rodgers ;
90' + 4',yellow-card,Yellow Card Ben Gibson ;
90',substitution,;
88',yellow-card,Yellow Card Stewart Downing ;
85',yellow-card,Yellow Card Sean Clare ;
81',yellow-card,Yellow Card Adam Clayton ;
74',substitution,;
74',substitution,;
70',substitution,;
69',assist,Assist Grant Leadbitter ;
69',goal,Goal Stewart Downing ;
64',yellow-card,Yellow Card Grant Leadbitter ;
61',substitution,;
14',yellow-card,Yellow Card Seamus Conneely ;
9',substitution,;
