90',substitution,;
84',substitution,;
83',substitution,;
79',yellow-card,Yellow Card Matthias Ostrzolek ;
76',substitution,;
71',substitution,;
71',substitution,;
68',yellow-card,Yellow Card Danny Latza ;
67',assist,Assist Yunus Malli ;
67',goal,Goal Danny Latza ;
56',goal,Goal Danny Latza ;
53',yellow-card,Yellow Card Michael Gregoritsch ;
43',yellow-card,Yellow Card Emir Spahic ;
41',yellow-card,Yellow Card Pablo De Blasis ;
35',goal,Goal Danny Latza ;
21',assist,Assist Matthias Ostrzolek ;
21',goal,Goal Bobby Wood ;
