83',substitution,;
81',yellow-card,Yellow Card Gerard ;
81',yellow-card,Yellow Card Pablo Sarabia ;
76',yellow-card,Yellow Card Sergio Escudero ;
74',substitution,;
71',assist,Assist Marc Navarro ;
71',goal,Goal Gerard ;
70',substitution,;
64',substitution,;
59',substitution,;
45' + 2',assist,Assist Reyes ;
45' + 2',goal,Goal Marc Navarro ;
32',yellow-card,Yellow Card Aaron Martín ;
20',assist,Assist Samir Nasri ;
20',goal,Goal Stevan Jovetic ;
7',substitution,;
4',penalty-goal,Penalty Goal Reyes ;
2',red-card,Red Card Nicolás Pareja ;
