90' + 4',yellow-card,Yellow Card Florent Hadergjonaj ;
90' + 4',yellow-card,Yellow Card Davie Selke ;
90' + 4',yellow-red,Yellow/Red Mathew Leckie ;
90' + 4',yellow-card,Yellow Card Mathew Leckie ;
90' + 1',yellow-card,Yellow Card Stefan Ilsanker ;
86',substitution,;
70',substitution,;
64',substitution,;
61',yellow-card,Yellow Card Timo Werner ;
58',substitution,;
55',substitution,;
34',yellow-card,Yellow Card Marcel Sabitzer ;
12',assist,Assist Anthony Jung ;
12',goal,Goal Roger ;
