90' + 5',yellow-card,Yellow Card Carles Gil ;
90' + 3',substitution,;
90' + 3',yellow-card,Yellow Card Rubén Sobrino ;
90',substitution,;
86',yellow-card,Yellow Card Germán Darí­o Lux ;
83',substitution,;
80',yellow-card,Yellow Card Bruno Gama ;
71',substitution,;
68',penalty-goal,Penalty Goal Manu García ;
67',yellow-card,Yellow Card Raúl Albentosa ;
62',substitution,;
56',substitution,;
51',yellow-card,Yellow Card Deyverson ;
42',yellow-card,Yellow Card Marcos Llorente ;
33',yellow-card,Yellow Card Guilherme Torres ;
