90' + 1',substitution,;
90',yellow-card,Yellow Card L. Reyes ;
89',penalty-save,Penalty save M. Lajud ;
89',missed-penalty,Missed Penalty Matías Alustiza ;
86',substitution,;
86',substitution,;
80',yellow-card,Yellow Card J. Corona ;
78',yellow-card,Yellow Card I. Malcorra ;
78',yellow-card,Yellow Card J. Madueña ;
71',red-card,Red Card Jorge Ortiz ;
66',substitution,;
66',substitution,;
65',penalty-goal,Penalty Goal Matías Alustiza ;
60',penalty-goal,Penalty Goal Milton Caraglio ;
41',assist,Assist M. Barragán  ;
41',goal,Goal J. Madueña ;
38',assist,Assist Milton Caraglio ;
38',goal,Goal A. Hurtado ;
14',assist,Assist J. Corona ;
14',goal,Goal A. Hurtado ;
12',goal,Goal Matías Alustiza ;
