81',assist,Assist Brandley Kuwas ;
81',goal,Goal Daryl Van Mieghem ;
79',substitution,;
78',assist,Assist Joey Pelupessy ;
78',goal,Goal Vincent Vermeij ;
68',yellow-card,Yellow Card Ted van de Pavert ;
67',substitution,;
65',substitution,;
60',yellow-red,Yellow/Red Bram Van Polen ;
46',substitution,;
43',yellow-card,Yellow Card Bram Van Polen ;
35',yellow-card,Yellow Card Nicolai Brock-Madsen ;
26',substitution,;
22',substitution,;
17',penalty-goal,Penalty Goal S. Armenteros ;
16',red-card,Red Card Bart Schenkeveld ;
7',yellow-card,Yellow Card Danny Holla ;
