90' + 3',substitution,;
90',yellow-card,Yellow Card Aleksandar Trajkovski ;
88',assist,Assist Panagiotis Tachtsidis ;
88',goal,Goal Artur Ionita ;
88',substitution,;
81',substitution,;
80',substitution,;
75',yellow-card,Yellow Card Bruno Henrique ;
67',substitution,;
58',assist,Assist Marco Sau ;
58',goal,Goal Marco Borriello ;
48',assist,Assist Panagiotis Tachtsidis ;
48',goal,Goal Artur Ionita ;
26',assist,Assist Ivaylo Chochev ;
26',goal,Goal G. González ;
16',yellow-card,Yellow Card M. Isla ;
5',yellow-card,Yellow Card Alessandro Gazzi ;
