90' + 1',assist,Assist Santiago Mina Lorenzo ;
90' + 1',goal,Goal João Cancelo ;
83',substitution,;
78',substitution,;
75',substitution,;
70',substitution,;
55',yellow-card,Yellow Card Enzo Nicolás Pérez ;
50',yellow-card,Yellow Card Aymen Abdennour ;
46',substitution,;
29',own-goal,Own Goal Raúl Albentosa ;
16',yellow-card,Yellow Card Joselu ;
10',goal,Goal Ezequiel Garay ;
8',missed-penalty,Missed Penalty Fayçal Fajr ;
8',penalty-save,Penalty save Diego Alves ;
7',yellow-card,Yellow Card Montoya ;
