90' + 2',yellow-card,Yellow Card Hildeberto Pereira ;
90' + 2',yellow-card,Yellow Card Max Power ;
90' + 1',yellow-card,Yellow Card Jordan Flores ;
88',substitution,;
82',substitution,;
81',missed-penalty,Missed Penalty Eric Lichaj ;
81',penalty-save,Penalty save Jakob Haugaard ;
69',substitution,;
63',substitution,;
57',assist,Assist Stephen Warnock ;
57',goal,Goal Yanic Wildschut ;
56',substitution,;
45' + 2',assist,Assist Stephen Warnock ;
45' + 2',goal,Goal William Grigg ;
36',yellow-card,Yellow Card Michael Jacobs ;
13',yellow-card,Yellow Card Shaun MacDonald ;
9',substitution,;
6',yellow-card,Yellow Card Jack Hobbs ;
