85',assist,Assist Álex Alegría ;
85',goal,Goal Cristiano Piccini ;
82',yellow-card,Yellow Card Gabriel ;
78',yellow-card,Yellow Card Unai Bustinza ;
77',substitution,;
74',yellow-card,Yellow Card Omar ;
70',substitution,;
66',substitution,;
60',yellow-card,Yellow Card Unai López ;
59',substitution,;
58',yellow-card,Yellow Card Bruno González ;
52',substitution,;
51',assist,Assist Dani Ceballos ;
51',goal,Goal Rubén Castro ;
37',yellow-card,Yellow Card Alberto ;
36',substitution,;
30',yellow-card,Yellow Card Petros ;
14',yellow-card,Yellow Card Martin Maximiliano Mantovani ;
