83',yellow-card,Yellow Card Wilson Kamavuaka ;
81',substitution,;
80',goal,Goal Naby Deco Keïta ;
79',assist,Assist Emil Forsberg ;
79',goal,Goal Willi Orban ;
76',substitution,;
76',substitution,;
72',yellow-red,Yellow/Red Sandro Sirigu ;
68',substitution,;
67',assist,Assist Marcel Halstenberg ;
67',goal,Goal Emil Forsberg ;
66',substitution,;
62',yellow-card,Yellow Card Sandro Sirigu ;
57',yellow-card,Yellow Card Sven Schipplock ;
42',yellow-card,Yellow Card Oliver Burke ;
22',substitution,;
12',goal,Goal Naby Deco Keïta ;
