90' + 4',yellow-card,Yellow Card Markus Suttner.
89',substitution,Substitution sub-out Izet Hajrovic sub-in Theodor Gebre Selassie .
86',substitution,Substitution sub-out Serge Gnabry sub-in Milos Veljkovic .
85',substitution,Substitution sub-out Almog Cohen sub-in Sonny Kittel .
82',substitution,Substitution sub-out Pascal Groß sub-in Lukas Hinterseer .
79',yellow-card,Yellow Card Pascal Groß.
76',assist,Assist Claudio Pizarro.
76',goal,Goal Fin Bartels.
74',substitution,Substitution sub-out Max Kruse sub-in Izet Hajrovic .
58',goal,Goal Markus Suttner.
46',substitution,Substitution sub-out Anthony Jung sub-in Dario Lezcano .
30',yellow-card,Yellow Card Marcel Tisserand.
24',assist,Assist Fin Bartels.
24',goal,Goal Max Kruse.
