90' + 3',yellow-card,Yellow Card Kai Havertz ;
90' + 1',substitution,;
89',assist,Assist Hakan Calhanoglu ;
89',goal,Goal Stefan Kießling ;
88',yellow-card,Yellow Card Thilo Kehrer ;
87',substitution,;
81',yellow-card,Yellow Card Abdul Rahman Baba ;
79',substitution,;
58',substitution,;
46',substitution,;
46',substitution,;
38',yellow-card,Yellow Card Julian Baumgartlinger ;
13',yellow-card,Yellow Card Max Meyer ;
13',yellow-card,Yellow Card Ömer Toprak ;
4',red-card,Red Card Naldo ;
