88',yellow-card,Yellow Card Iñaki Williams ;
84',substitution,;
81',substitution,;
80',yellow-card,Yellow Card Sergi Samper ;
79',substitution,;
71',substitution,;
69',goal,Goal San José ;
69',yellow-card,Yellow Card G. Silva ;
69',yellow-card,Yellow Card Francisco Guillermo Ochoa ;
67',substitution,;
61',yellow-card,Yellow Card A. Ramos ;
59',yellow-card,Yellow Card Wakaso ;
46',substitution,;
33',assist,Assist Susaeta ;
33',goal,Goal Lekue ;
14',assist,Assist Litri ;
14',goal,Goal M. Carcela ;
11',assist,Assist Beñat ;
11',goal,Goal Susaeta ;
