86',substitution,;
85',substitution,;
74',yellow-card,Yellow Card Chirivella ;
72',yellow-card,Yellow Card Justin Hoogma ;
67',substitution,;
58',substitution,;
46',substitution,;
46',substitution,;
43',penalty-goal,Penalty Goal S. Armenteros ;
43',yellow-card,Yellow Card Sander Fischer ;
22',goal,Goal Daniel Crowley ;
21',assist,Assist Robin Gosens ;
21',goal,Goal Kristoffer Peterson ;
16',goal,Goal S. Armenteros ;
13',penalty-goal,Penalty Goal Thomas Bruns ;
12',red-card,Red Card Elvis Manu ;
