89',assist,Assist Jeremy Toljan.
89',goal,Goal Mark Uth.
84',yellow-card,Yellow Card Mergim Mavraj.
81',substitution,Substitution sub-out Sandro Wagner sub-in Philipp Ochs .
71',yellow-card,Yellow Card Jeremy Toljan.
67',assist,Assist Mark Uth.
67',goal,Goal Sandro Wagner.
62',substitution,Substitution sub-out Salih Özcan sub-in Sehrou Guirassy .
62',substitution,Substitution sub-out Simon Zoller sub-in Artjoms Rudņevs .
60',substitution,Substitution sub-out Andrej Kramaric sub-in Mark Uth .
60',substitution,Substitution sub-out Eugen Polanski sub-in Bariş Atik .
39',assist,Assist Nadiem Amiri.
39',goal,Goal Jeremy Toljan.
24',substitution,Substitution sub-out Marcel Risse sub-in Marcel Hartl .
8',goal,Goal Sandro Wagner.
