83',substitution,;
77',substitution,;
75',substitution,;
66',yellow-card,Yellow Card Mexer ;
62',substitution,;
58',yellow-card,Yellow Card Fernando Marçal De Oliveira ;
46',assist,Assist A. Kalulu ;
46',goal,Goal Yoann Gourcuff ;
46',substitution,;
45' + 2',yellow-red,Yellow/Red Sanjin Prcic ;
39',assist,Assist Fernando Marçal De Oliveira ;
39',goal,Goal Moustapha Diallo ;
14',yellow-card,Yellow Card A. Kalulu ;
8',yellow-card,Yellow Card Moustapha Diallo ;
4',yellow-card,Yellow Card Sanjin Prcic ;
