85',substitution,;
84',yellow-card,Yellow Card Benjamin Mendy ;
82',substitution,;
72',substitution,;
71',substitution,;
68',red-card,Red Card Adam Ounas ;
63',penalty-goal,Penalty Goal Radamel Falcao ;
63',yellow-card,Yellow Card Jaroslav Plasil ;
62',yellow-card,Yellow Card Nicolas Pallois ;
53',substitution,;
51',yellow-card,Yellow Card Gaëtan Laborde ;
50',assist,Assist Valère Germain ;
50',goal,Goal Radamel Falcao ;
46',substitution,;
4',goal,Goal Radamel Falcao ;
2',assist,Assist Bernardo Silva ;
2',goal,Goal Djibril Sidibé ;
