90' + 3',goal,Goal Bryan Rabello ;
85',assist,Assist N. Castillo ;
85',goal,Goal J. Gallardo ;
75',yellow-card,Yellow Card Bryan Rabello ;
73',assist,Assist Y. Candelo ;
73',goal,Goal Camilo Da Silva Sanvezzo ;
71',substitution,;
70',yellow-card,Yellow Card E. Benítez ;
69',yellow-card,Yellow Card N. Castillo ;
66',substitution,;
65',assist,Assist Neri Raúl Cardozo ;
65',goal,Goal E. Villa ;
60',yellow-card,Yellow Card D. Verón ;
46',substitution,;
45',own-goal,Own Goal P. Jaquez ;
41',substitution,;
32',assist,Assist L. Noriega ;
32',goal,Goal A. Sepúlveda ;
11',assist,Assist A. Mendoza ;
11',goal,Goal M. Britos ;
