90' + 3',assist,Assist Youssef En Nesyri ;
90' + 3',goal,Goal Pablo Fornals ;
85',yellow-card,Yellow Card Aymen Abdennour ;
84',substitution,;
77',substitution,;
73',yellow-card,Yellow Card Medrán ;
73',yellow-card,Yellow Card Ezequiel Garay ;
69',substitution,;
69',substitution,;
68',yellow-card,Yellow Card João Cancelo ;
63',substitution,;
58',substitution,;
44',yellow-card,Yellow Card Rodrigo ;
34',goal,Goal Medrán ;
9',yellow-card,Yellow Card Chory Castro ;
7',assist,Assist Parejo ;
7',goal,Goal Rodrigo ;
3',goal,Goal Pablo Fornals ;
