90',assist,Assist Hakim Ziyech ;
90',goal,Goal Bertrand Traore ;
78',substitution,;
77',substitution,;
72',substitution,;
62',substitution,;
60',assist,Assist Joël Veltman ;
60',goal,Goal D. Sánchez ;
56',assist,Assist Hakim Ziyech ;
56',goal,Goal Matthijs de Ligt ;
54',yellow-card,Yellow Card André Onana ;
54',yellow-card,Yellow Card S. Armenteros ;
46',substitution,;
40',yellow-card,Yellow Card Joey Pelupessy ;
25',assist,Assist Wout Droste ;
25',goal,Goal S. Armenteros ;
23',goal,Goal Kasper Dolberg ;
