86',yellow-card,Yellow Card Adil Auassar ;
84',substitution,;
84',substitution,;
81',assist,Assist Loris Brogno ;
81',goal,Goal Kenneth Dougal ;
69',substitution,;
65',yellow-card,Yellow Card Marcos Gullón ;
64',assist,Assist Stijn Spierings ;
64',goal,Goal Loris Brogno ;
63',substitution,;
63',substitution,;
60',yellow-card,Yellow Card Daryl Werker ;
55',yellow-card,Yellow Card Martin Milec ;
50',assist,Assist Abdul Ajagun ;
50',goal,Goal Nestor Mytides ;
46',substitution,;
45' + 2',assist,Assist Mikhail Rosheuvel ;
45' + 2',goal,Goal Christian Kum ;
