90' + 2',substitution,;
90' + 2',yellow-card,Yellow Card Raúl García ;
85',yellow-card,Yellow Card Xavi Torres ;
84',yellow-card,Yellow Card Mikel Rico ;
83',yellow-card,Yellow Card Aritz Aduriz Zubeldia ;
77',substitution,;
72',substitution,;
71',yellow-card,Yellow Card Moisés Gómez ;
71',penalty-goal,Penalty Goal Aritz Aduriz Zubeldia ;
66',yellow-card,Yellow Card Carmona ;
66',yellow-card,Yellow Card Iñaki Williams ;
63',substitution,;
50',assist,Assist Iñaki Williams ;
50',goal,Goal Muniain ;
46',yellow-card,Yellow Card Canella ;
46',substitution,;
35',substitution,;
29',yellow-card,Yellow Card Amorebieta ;
27',penalty-goal,Penalty Goal Duje Cop ;
