90' + 3',goal,Goal François Kamano.
88',assist,Assist Jaroslav Plasil.
88',goal,Goal François Kamano.
85',substitution,Substitution Cédric Varrault Jordan Lotiès .
81',substitution,Substitution Fouad Chafik Vincent Ruefli .
69',yellow-card,Yellow Card Arnold Bouka Moutou.
67',substitution,Substitution Adam Ounas Gaëtan Laborde .
67',substitution,Substitution Malcom Jérémy Menez .
64',yellow-card,Yellow Card Pierre Lees Melou.
63',substitution,Substitution Jordan Marié Johan Gastien .
62',assist,Assist Loïs Diony.
62',goal,Goal Julio Tavares.
48',goal,Goal D. Rolan.
46',substitution,Substitution Valentin Vada François Kamano .
44',goal,Goal Mehdi Abeid.
