90' + 3',yellow-card,Yellow Card Milan Gajic ;
90' + 2',red-card,Red Card Rio Antonio Mavuba ;
90' + 2',yellow-card,Yellow Card Rio Antonio Mavuba ;
89',yellow-card,Yellow Card Sebastien Corchia ;
82',assist,Assist Gaëtan Laborde ;
82',goal,Goal Adam Ounas ;
81',substitution,;
80',yellow-red,Yellow/Red Julien Palmieri ;
78',assist,Assist Jérémy Menez ;
78',goal,Goal Adam Ounas ;
75',substitution,;
75',substitution,;
67',goal,Goal Éder ;
66',yellow-card,Yellow Card Xeka ;
66',penalty-goal,Penalty Goal N. de Préville ;
61',substitution,;
60',substitution,;
46',substitution,;
42',yellow-card,Yellow Card Valentin Vada ;
40',yellow-card,Yellow Card Ibrahim Amadou ;
36',yellow-card,Yellow Card Julien Palmieri ;
16',assist,Assist Gaëtan Laborde ;
16',goal,Goal Valentin Vada ;
