90' + 1',substitution,Substitution Fredy Terell Ondaan .
83',substitution,Substitution Stanley Elbers Danilo Pantić .
76',substitution,Substitution Nigel Hasselbaink Mike van Duinen .
74',substitution,Substitution Ricky van Wolfswinkel Abiola Dauda .
73',assist,Assist Milot Rashica.
73',goal,Goal Adnane Tighadouini.
62',substitution,Substitution Arshak Koryan Adnane Tighadouini .
61',substitution,Substitution Mitchell van Bergen Milot Rashica .
56',yellow-card,Yellow Card Bas Edo Kuipers.
40',yellow-card,Yellow Card Tom Muyters.
25',penalty-goal,Penalty Goal Ricky van Wolfswinkel.
24',yellow-card,Yellow Card Jurgen Mattheij.
14',assist,Assist Nigel Hasselbaink.
14',goal,Goal Hicham Faik.
7',assist,Assist Nigel Hasselbaink.
7',goal,Goal Hicham Faik.
