86',substitution,;
84',substitution,;
84',yellow-card,Yellow Card Jonas Hector ;
76',substitution,;
68',yellow-card,Yellow Card Marco Höger ;
65',assist,Assist Naby Deco Keïta ;
65',goal,Goal Timo Werner ;
65',substitution,;
62',yellow-card,Yellow Card Stefan Ilsanker ;
53',assist,Assist Paweł Olkowski ;
53',goal,Goal Yuya Osako ;
46',substitution,;
39',yellow-card,Yellow Card Konstantin Rausch ;
34',own-goal,Own Goal Dominik Maroh ;
7',yellow-card,Yellow Card Dominik Maroh ;
5',assist,Assist Timo Werner ;
5',goal,Goal Emil Forsberg ;
