90',yellow-card,Yellow Card Juan Carlos ;
86',own-goal,Own Goal Daniel Wass ;
85',substitution,;
85',yellow-card,Yellow Card Sergi Gómez ;
79',substitution,;
77',yellow-card,Yellow Card Camacho ;
73',assist,Assist Iago Aspas ;
73',goal,Goal Andreu Fontàs Prat ;
70',substitution,;
64',substitution,;
60',assist,Assist Theo Bongonda ;
60',goal,Goal Daniel Wass ;
56',substitution,;
49',yellow-card,Yellow Card Recio ;
29',yellow-card,Yellow Card Pablo Fornals ;
12',substitution,;
7',assist,Assist Johny ;
7',goal,Goal Iago Aspas ;
