90' + 10',assist,Assist Michel Bastos ;
90' + 10',goal,Goal Fabiano ;
90' + 7',yellow-card,Yellow Card R. Arias ;
90' + 3',yellow-red,Yellow/Red Dudu ;
90' + 3',yellow-card,Yellow Card Dudu ;
89',substitution,;
83',substitution,;
82',substitution,;
76',goal,Goal G. Rodríguez ;
72',yellow-card,Yellow Card Y. Mina ;
71',yellow-card,Yellow Card G. Rodríguez ;
70',substitution,;
69',substitution,;
64',yellow-card,Yellow Card Felipe Melo ;
59',substitution,;
56',missed-penalty,Missed Penalty Miguel Borja ;
51',assist,Assist A. Guerra ;
51',goal,Goal Dudu ;
49',yellow-card,Yellow Card Cristian Rodríguez ;
47',assist,Assist Miguel Borja ;
47',goal,Goal Willian ;
42',yellow-card,Yellow Card H. Petrik ;
32',assist,Assist J. Arias ;
32',goal,Goal R. Arias ;
30',yellow-card,Yellow Card M. Affonso ;
5',yellow-card,Yellow Card G. Pereira ;
