90' + 3',yellow-card,Yellow Card Jonas Martin ;
90',yellow-card,Yellow Card Nicolás Pareja ;
89',substitution,;
87',yellow-card,Yellow Card Cristiano Piccini ;
83',substitution,;
76',assist,Assist Steven N'Zonzi ;
76',goal,Goal Iborra ;
75',substitution,;
75',substitution,;
56',goal,Goal Gabriel Mercado ;
46',substitution,;
46',substitution,;
45' + 1',yellow-card,Yellow Card Alin Dorinel Toșca ;
43',yellow-card,Yellow Card Pablo Sarabia ;
36',goal,Goal Riza Durmisi ;
35',yellow-card,Yellow Card Steven N'Zonzi ;
