84',yellow-card,Yellow Card Óscar De Marcos ;
82',substitution,;
81',yellow-card,Yellow Card Clerc ;
79',substitution,;
79',assist,Assist Emmanuel Riviere ;
79',goal,Goal Sergio León ;
71',substitution,;
69',substitution,;
66',substitution,;
61',substitution,;
60',yellow-card,Yellow Card Oier ;
44',assist,Assist Óscar De Marcos ;
44',goal,Goal Iñaki Williams ;
36',yellow-card,Yellow Card Fran Mérida ;
34',yellow-card,Yellow Card Muniain ;
22',yellow-card,Yellow Card Oriol Riera ;
12',assist,Assist Óscar De Marcos ;
12',goal,Goal Aritz Aduriz Zubeldia ;
