75',substitution,;
75',substitution,;
71',substitution,;
64',substitution,;
57',substitution,;
44',assist,Assist Brandley Kuwas ;
44',goal,Goal Kristoffer Peterson ;
36',substitution,;
31',yellow-red,Yellow/Red Jerry St. Juste ;
28',yellow-card,Yellow Card Morten Thorsby ;
26',goal,Goal Brandley Kuwas ;
20',goal,Goal S. Armenteros ;
19',yellow-card,Yellow Card Jerry St. Juste ;
9',assist,Assist Brandley Kuwas ;
9',goal,Goal Reuven Niemeijer ;
5',penalty-goal,Penalty Goal R. Ghoochannejhad ;
4',yellow-card,Yellow Card Mike te Wierik ;
