90' + 3',yellow-card,Yellow Card Marco van Ginkel ;
90',goal,Goal H. Moreno ;
89',assist,Assist Siem de Jong ;
89',goal,Goal Marco van Ginkel ;
82',substitution,;
82',substitution,;
80',assist,Assist Sam Larsson ;
80',goal,Goal R. Ghoochannejhad ;
78',substitution,;
77',substitution,;
76',substitution,;
76',penalty-save,Penalty save Erwin Mulder ;
76',missed-penalty,Missed Penalty G. Pereiro ;
58',substitution,;
54',goal,Goal R. Ghoochannejhad ;
44',yellow-card,Yellow Card Jerry St. Juste ;
40',assist,Assist Luuk de Jong ;
40',goal,Goal G. Pereiro ;
35',yellow-card,Yellow Card H. Moreno ;
32',assist,Assist H. Moreno ;
32',goal,Goal Davy Pröpper ;
20',yellow-card,Yellow Card A. Guardado ;
5',assist,Assist Sam Larsson ;
5',goal,Goal R. Ghoochannejhad ;
