90' + 2',assist,Assist Corentin Tolisso ;
90' + 2',goal,Goal Mathieu Valbuena ;
83',substitution,;
82',substitution,;
78',assist,Assist Memphis Depay ;
78',goal,Goal Alexandre Lacazette ;
77',substitution,;
76',substitution,;
74',own-goal,Own Goal Balliu ;
72',yellow-card,Yellow Card Mouctar Diakhaby ;
62',substitution,;
62',substitution,;
53',goal,Goal Memphis Depay ;
43',goal,Goal Memphis Depay ;
41',yellow-card,Yellow Card Cheick Doukoure ;
21',yellow-card,Yellow Card Fallou Diagne ;
5',yellow-card,Yellow Card Thibaut Vion ;
