90' + 2',yellow-card,Yellow Card M. Villanueva ;
82',yellow-card,Yellow Card Roberto Rosales ;
71',yellow-card,Yellow Card Javi Ontiveros ;
67',substitution,;
64',substitution,;
64',goal,Goal Sandro Ramírez ;
61',yellow-red,Yellow/Red Adil Rami ;
61',yellow-card,Yellow Card Adil Rami ;
58',yellow-card,Yellow Card Steven N'Zonzi ;
46',substitution,;
46',substitution,;
46',substitution,;
46',substitution,;
35',assist,Assist Luciano Vietto ;
35',goal,Goal Vitolo ;
34',assist,Assist Gabriel Mercado ;
34',goal,Goal Wissam Ben Yedder ;
29',yellow-card,Yellow Card Nicolás Pareja ;
28',goal,Goal Luciano Vietto ;
25',assist,Assist Steven N'Zonzi ;
25',goal,Goal Luciano Vietto ;
