90' + 2',substitution,;
87',yellow-card,Yellow Card Vladimír Darida ;
84',substitution,;
84',substitution,;
82',substitution,;
75',substitution,;
74',yellow-red,Yellow/Red Vedad Ibisevic ;
67',goal,Goal Vedad Ibisevic ;
64',substitution,;
62',yellow-red,Yellow/Red Jean-Philippe Gbamin ;
58',yellow-card,Yellow Card Vedad Ibisevic ;
36',assist,Assist Salomon Kalou ;
36',goal,Goal Vedad Ibisevic ;
30',yellow-card,Yellow Card Jean-Philippe Gbamin ;
25',assist,Assist Pablo De Blasis ;
25',goal,Goal Aaron Seydel ;
