87',goal,Goal Alexandre Lacazette ;
85',substitution,;
83',substitution,;
83',substitution,;
77',substitution,;
77',substitution,;
74',yellow-card,Yellow Card Mathieu Valbuena ;
70',assist,Assist Thomas Lemar ;
70',goal,Goal Tiemoue Bakayoko ;
65',assist,Assist Rachid Ghezzal ;
65',goal,Goal Mathieu Valbuena ;
63',substitution,;
56',penalty-save,Penalty save Danijel Subasic ;
56',missed-penalty,Missed Penalty Alexandre Lacazette ;
56',yellow-card,Yellow Card Kamil Glik ;
53',yellow-card,Yellow Card Fabinho ;
52',yellow-card,Yellow Card Bernardo Silva ;
42',yellow-card,Yellow Card Mapou Yanga-Mbiwa ;
39',red-card,Red Card Benjamin Mendy ;
29',assist,Assist Mathieu Valbuena ;
29',goal,Goal Rachid Ghezzal ;
26',yellow-card,Yellow Card Djibril Sidibé ;
