90',substitution,;
87',substitution,;
84',substitution,;
69',assist,Assist Andrea Petagna ;
69',goal,Goal Remo Freuler ;
68',substitution,;
62',assist,Assist Antonio Floro Flores ;
62',goal,Goal Sergio Pellissier ;
46',substitution,;
46',substitution,;
42',goal,Goal Andrea Conti ;
29',yellow-card,Yellow Card Nicolas Sebastien Frey ;
27',yellow-card,Yellow Card Alberto Grassi ;
22',assist,Assist Leonardo Spinazzola ;
22',goal,Goal Alejandro Gómez ;
4',assist,Assist Remo Freuler ;
4',goal,Goal Alejandro Gómez ;
