90' + 2',assist,Assist R. Millar ;
90' + 2',goal,Goal R. Ruidíaz ;
80',yellow-card,Yellow Card M. Osuna ;
73',substitution,;
73',substitution,;
68',yellow-card,Yellow Card R. Millar ;
67',substitution,;
66',substitution,;
58',substitution,;
49',yellow-card,Yellow Card Facundo Erpen ;
46',substitution,;
25',yellow-card,Yellow Card Guido Rodríguez ;
20',assist,Assist D. Valdés ;
20',goal,Goal C. Morales ;
19',penalty-save,Penalty save M. Lajud ;
19',missed-penalty,Missed Penalty J. Rodriguez ;
19',yellow-card,Yellow Card M. Lajud ;
