"
Manchester City
","
Arsenal
"
Starting XI
1,C. Bravo,[],33,P. Čech,[]
22,G. Clichy,[],18,Nacho Monreal,[]
5,P. Zabaleta,"[('sub-out', ""46'"")]",6,L. Koscielny,[]
30,N. Otamendi,[],5,Gabriel Paulista,"[('yellow-card', ""90'+"")]"
11,A. Kolarov,[],24,Bellerín,[]
17,K. De Bruyne,"[('yellow-card', ""80'""), ('sub-out', ""84'"")]",34,F. Coquelin,"[('sub-out', ""75'"")]"
21,David Silva,"[('yellow-card', ""38'"")]",11,M. Özil,[]
7,R. Sterling,[],29,G. Xhaka,[]
6,Fernando,"[('yellow-card', ""90'+"")]",14,T. Walcott,[]
19,L. Sané,"[('sub-out', ""76'"")]",7,A. Sánchez,[]
42,Y. Touré,"[('yellow-card', ""51'"")]",17,A. Iwobi,"[('sub-out', ""65'"")]"
