"
Tottenham Hotspur
","
Aston Villa
"
Starting XI
13,M. Vorm,[],34,S. Johnstone,[]
4,T. Alderweireld,"[('sub-out', ""70'"")]",21,A. Hutton,[]
27,K. Wimmer,[],12,J. Chester,[]
33,B. Davies,[],2,N. Baker,[]
38,C. Carter-Vickers,[],23,J. Amavi,[]
16,K. Trippier,[],7,L. Bacuna,[]
17,M. Sissoko,"[('sub-out', ""84'"")]",40,J. Grealish,[]
29,H. Winks,[],8,A. Tshibola,[]
15,E. Dier,[],37,A. Adomah,"[('sub-out', ""77'"")]"
7,Heung-Min Son,[],25,M. Jedinak,"[('sub-out', ""77'"")]"
9,V. Janssen,"[('sub-out', ""60'"")]",11,G. Agbonlahor,"[('sub-out', ""77'"")]"
