"
Swansea City
","
Arsenal
"
Starting XI
1,Ł. Fabiański,[],33,P. Čech,[]
35,S. Kingsley,[],20,S. Mustafi,[]
6,A. Mawson,[],18,Nacho Monreal,[]
26,K. Naughton,[],5,Gabriel Paulista,[]
33,F. Fernández,[],6,L. Koscielny,[]
4,Sung-Yeung Ki,"[('yellow-card', ""43'"")]",8,A. Ramsey,[]
12,N. Dyer,"[('sub-out', ""55'"")]",29,G. Xhaka,[]
15,W. Routledge,[],11,M. Özil,"[('sub-out', ""79'"")]"
23,G. Sigurðsson,[],7,A. Sánchez,"[('sub-out', ""79'"")]"
24,J. Cork,"[('sub-out', ""71'"")]",12,O. Giroud,"[('sub-out', ""60'"")]"
9,Llorente,"[('sub-out', ""70'"")]",17,A. Iwobi,[]
