"
Nancy
","
Rennes
"
Starting XI
16,G. N'Dy Assembé,[],1,B. Costil,[]
24,E. Cabaco,[],32,J. Gnagnon,[]
28,J. Cétout,[],25,Afonso Figueiredo,[]
17,F. Maouassa,"[('sub-out', ""81'"")]",4,Mexer,[]
20,M. Chrétien,[],29,R. Danzé,[]
26,V. Muratori,"[('yellow-card', ""1'"")]",26,S. Prcić,"[('sub-out', ""82'"")]"
14,J. Cuffaut,"[('yellow-card', ""33'""), ('sub-out', ""90'+"")]",8,C. Chantôme,"[('sub-out', ""46'"")]"
25,B. Pedretti,[],21,B. André,[]
18,D. Guidileye,[],13,G. Sio,"[('sub-out', ""60'"")]"
10,I. Dia,"[('sub-out', ""86'"")]",11,W. Saïd,[]
9,M. Dalé,[],7,N. Mubele,[]
