"
Manchester United
","
West Bromwich Albion
"
Starting XI
1,David de Gea,[],1,B. Foster,[]
5,M. Rojo,"[('yellow-card', ""43'"")]",6,J. Evans,[]
3,E. Bailly,[],2,A. Nyom,"[('yellow-card', ""47'"")]"
18,A. Young,[],25,C. Dawson,[]
14,J. Lingard,[],23,G. McAuley,[]
16,M. Carrick,[],4,H. Robson-Kanu,"[('sub-out', ""70'"")]"
27,M. Fellaini,"[('yellow-card', ""90'+"")]",8,J. Livermore,"[('yellow-card', ""87'"")]"
22,H. Mkhitaryan,"[('sub-out', ""74'"")]",14,J. McClean,"[('sub-out', ""57'"")]"
25,A. Valencia,[],22,N. Chadli,"[('sub-out', ""67'"")]"
11,A. Martial,[],24,D. Fletcher,[]
19,M. Rashford,[],11,C. Brunt,[]
