"
Atlético Madrid
","
Valencia
"
Starting XI
13,J. Oblak,[],1,Diego Alves,[]
3,Filipe Luis,[],5,E. Mangala,[]
16,Š. Vrsaljko,[],24,E. Garay,[]
19,L. Hernández,[],14,José Gayá,[]
15,S. Savić,[],2,João Cancelo,[]
14,Gabi,[],18,Carlos Soler,[]
8,Saúl,[],15,F. Orellana,[]
6,Koke,[],8,E. Pérez,"[('yellow-card', ""20'""), ('sub-out', ""67'"")]"
10,Y. Carrasco,"[('yellow-card', ""30'""), ('sub-out', ""77'"")]",10,Dani Parejo,[]
21,K. Gameiro,"[('sub-out', ""71'"")]",12,S. Zaza,[]
7,A. Griezmann,"[('sub-out', ""85'"")]",9,Munir,"[('sub-out', ""67'"")]"
