"
Monaco
","
Lorient
"
Starting XI
1,D. Subašić,[],40,B. Lecomte,[]
19,D. Sidibé,"[('yellow-card', ""90'"")]",25,V. Le Goff,[]
5,Jemerson,[],20,S. Moreira,[]
25,K. Glik,[],15,M. Peybernes,[]
23,B. Mendy,[],13,M. Ciani,[]
2,Fabinho,[],24,W. Lautoa,"[('yellow-card', ""11'""), ('sub-out', ""46'"")]"
10,Bernardo Silva,"[('sub-out', ""64'"")]",7,A. Mvuemba,[]
26,Boschilia,[],27,J. Cabot,"[('sub-out', ""46'"")]"
14,T. Bakayoko,"[('sub-out', ""69'"")]",8,Cafú,"[('sub-out', ""46'"")]"
18,V. Germain,"[('sub-out', ""74'"")]",10,S. Marveaux,[]
9,R. Falcao,[],9,A. Waris,[]
