"
Wolfsburg
","
Ingolstadt
"
Starting XI
28,K. Casteels,[],1,Ø. Nyland,[]
31,R. Knoche,"[('yellow-card', ""36'"")]",34,M. Matip,"[('yellow-card', ""41'"")]"
14,J. Błaszczykowski,[],29,M. Suttner,"[('yellow-card', ""13'"")]"
27,M. Arnold,[],32,M. Tisserand,[]
23,J. Guilavogui,[],33,F. Hadergjonaj,[]
22,Luiz Gustavo,[],8,Roger,[]
13,Y. Gerhardt,[],6,A. Morales,"[('sub-out', ""69'"")]"
8,Vieirinha,"[('sub-out', ""88'"")]",36,A. Cohen,"[('yellow-card', ""86'"")]"
6,R. Bazoer,"[('yellow-card', ""11'""), ('sub-out', ""81'"")]",10,P. Groß,"[('sub-out', ""82'"")]"
11,D. Didavi,"[('sub-out', ""46'"")]",11,D. Lezcano,[]
33,M. Gómez,[],7,M. Leckie,"[('sub-out', ""55'"")]"
