"
Montpellier
","
Bordeaux
"
Starting XI
1,L. Pionnier,[],30,J. Prior,[]
18,N. Saint-Ruf,[],2,M. Gajić,[]
4,Hilton,"[('sub-out', ""89'"")]",27,G. Sertic,"[('yellow-card', ""66'""), ('sub-out', ""73'"")]"
3,D. Congré,[],3,D. Contento,[]
25,M. Deplagne,"[('yellow-card', ""56'"")]",5,N. Pallois,[]
28,S. Sessègnon,"[('yellow-card', ""66'"")]",6,I. Lewczuk,"[('yellow-card', ""19'"")]"
8,M. Sanson,[],18,J. Plašil,[]
13,E. Skhiri,"[('sub-out', ""82'"")]",23,V. Vada,"[('sub-out', ""61'"")]"
7,P. Lasne,[],25,Malcom,"[('sub-out', ""62'"")]"
19,S. Camara,"[('sub-out', ""87'"")]",7,J. Ménez,"[('red-card', ""38'"")]"
15,S. Mounié,[],24,G. Laborde,[]
