"
Sunderland
","
Burnley
"
Starting XI
1,V. Mannone,[],29,N. Pope,[]
5,P. Djilobodji,[],5,M. Keane,[]
4,J. Denayer,[],26,J. Tarkowski,[]
3,P. van Aanholt,[],27,T. Darikwa,"[('yellow-card', ""69'"")]"
22,D. Love,[],23,S. Ward,[]
21,Javi Manquillo,[],16,S. Defour,[]
7,S. Larsson,"[('sub-out', ""84'"")]",25,J. Guðmunds­son,"[('sub-out', ""72'"")]"
44,A. Januzaj,[],19,J. Barton,"[('yellow-card', ""89'"")]"
8,J. Rodwell,[],37,S. Arfield,"[('sub-out', ""60'"")]"
18,J. Defoe,[],7,A. Gray,"[('sub-out', ""72'"")]"
9,F. Borini,[],9,S. Vokes,[]
