"
Wolfsburg
","
Hertha BSC
"
Starting XI
1,D. Benaglio,[],22,R. Jarstein,[]
34,R. Rodríguez,[],28,F. Lustenberger,[]
31,R. Knoche,[],15,S. Langkamp,[]
5,J. Bruma,[],5,N. Stark,"[('sub-out', ""80'"")]"
7,D. Caligiuri,"[('yellow-card', ""31'"")]",25,J. Brooks,[]
30,P. Seguin,"[('yellow-card', ""76'""), ('sec-yellow-card', ""87'"")]",2,P. Pekarík,[]
23,J. Guilavogui,"[('yellow-card', ""28'""), ('sub-out', ""61'"")]",21,M. Plattenhardt,"[('yellow-card', ""59'"")]"
13,Y. Gerhardt,[],24,G. Haraguchi,"[('sub-out', ""59'"")]"
27,M. Arnold,"[('yellow-card', ""62'"")]",14,V. Stocker,"[('sub-out', ""59'"")]"
33,M. Gómez,[],8,S. Kalou,[]
17,Borja Mayoral,"[('sub-out', ""78'"")]",16,J. Schieber,"[('yellow-card', ""90'+"")]"
