"
West Ham United
","
Arsenal
"
Starting XI
1,D. Randolph,[],33,P. Čech,[]
21,A. Ogbonna,[],18,Nacho Monreal,[]
19,J. Collins,"[('sub-out', ""7'"")]",20,S. Mustafi,"[('yellow-card', ""82'"")]"
26,A. Masuaku,[],5,Gabriel Paulista,[]
2,W. Reid,"[('yellow-card', ""65'"")]",6,L. Koscielny,"[('yellow-card', ""67'"")]"
10,M. Lanzini,[],34,F. Coquelin,"[('yellow-card', ""30'""), ('sub-out', ""87'"")]"
16,M. Noble,"[('sub-out', ""73'"")]",11,M. Özil,"[('sub-out', ""88'"")]"
14,Pedro Obiang,[],15,A. Oxlade-Chamberlain,[]
31,E. Fernandes,"[('sub-out', ""63'"")]",29,G. Xhaka,[]
27,D. Payet,[],7,A. Sánchez,[]
24,A. Fletcher,"[('yellow-card', ""59'"")]",14,T. Walcott,"[('sub-out', ""66'"")]"
