"
Southampton
","
West Ham United
"
Starting XI
1,F. Forster,[],1,D. Randolph,[]
3,M. Yoshida,[],2,W. Reid,"[('yellow-card', ""88'"")]"
24,J. Stephens,[],23,José Fonte,[]
2,Cédric Soares,[],3,A. Cresswell,"[('yellow-card', ""80'"")]"
21,R. Bertrand,[],14,Pedro Obiang,[]
14,Oriol Romeu,[],11,R. Snodgrass,[]
19,S. Boufal,"[('sub-out', ""63'"")]",7,S. Feghouli,"[('sub-out', ""90'+"")]"
8,S. Davis,[],16,M. Noble,[]
16,J. Ward-Prowse,[],8,C. Kouyaté,"[('sub-out', ""71'"")]"
9,J. Rodriguez,"[('sub-out', ""46'"")]",30,M. Antonio,[]
20,M. Gabbiadini,[],9,A. Carroll,"[('sub-out', ""56'"")]"
