"
Osasuna
","
Barcelona
"
Starting XI
13,Nauzet Pérez,[],1,M. ter Stegen,[]
4,Miguel Flaño,"[('sub-out', ""46'"")]",23,S. Umtiti,[]
21,Carlos Clerc,[],3,Piqué,[]
33,Iván Márquez,"[('yellow-card', ""52'"")]",18,Jordi Alba,[]
6,Oier,"[('yellow-card', ""27'""), ('sub-out', ""63'"")]",8,Iniesta,[]
20,De las Cuevas,[],21,André Gomes,"[('sub-out', ""76'"")]"
8,G. Čaušić,[],5,Busquets,[]
11,Álex Berenguer,[],20,Sergi Roberto,[]
10,Roberto Torres,"[('yellow-card', ""84'"")]",7,A. Turan,"[('sub-out', ""65'"")]"
7,Sergio León,[],9,L. Suárez,[]
9,Oriol Riera,"[('sub-out', ""70'"")]",10,L. Messi,[]
