"
Bastia
","
Metz
"
Starting XI
16,J. Leca,[],1,T. Didillon,[]
4,A. El Kaoutari,"[('sub-out', ""16'"")]",32,B. Assou-Ekotto,[]
23,A. Djiku,[],3,J. Rivierez,[]
17,M. Peybernes,[],5,G. Milán,[]
20,P. Bengtsson,[],4,M. Biševac,[]
25,L. Coulibaly,"[('yellow-card', ""22'"")]",24,R. Cohade,"[('yellow-card', ""45'"")]"
14,M. Mostefa,[],7,G. Hein,"[('sub-out', ""63'"")]"
6,A. Saint-Maximin,[],14,G. Mandjeck,[]
8,G. Danic,"[('yellow-card', ""83'"")]",10,C. Doukouré,"[('sub-out', ""76'"")]"
2,S. Diallo,"[('sub-out', ""67'"")]",11,O. N'Guette,"[('yellow-card', ""52'""), ('sub-out', ""81'"")]"
27,E. Crivelli,"[('sub-out', ""85'"")]",17,H. Diallo,[]
