"
Lorient
","
Caen
"
Starting XI
40,B. Lecomte,[],1,R. Vercoutre,[]
25,V. Le Goff,[],24,F. Guilbert,[]
6,F. Bellugou,"[('red-card', ""49'"")]",28,D. Da Silva,"[('red-card', ""81'"")]"
15,M. Peybernes,[],5,A. Yahia,"[('yellow-card', ""70'""), ('sub-out', ""72'"")]"
13,M. Ciani,"[('yellow-card', ""54'"")]",18,J. Adéoti,[]
7,A. Mvuemba,[],11,V. Bessat,[]
10,S. Marveaux,[],25,J. Féret,[]
19,R. Philippoteaux,"[('sub-out', ""51'"")]",6,J. Delaplace,"[('sub-out', ""65'"")]"
34,E. Koffi,[],7,Y. Karamoh,[]
9,A. Waris,[],12,R. Rodelin,[]
12,B. Moukandjo,[],26,I. Santini,"[('sub-out', ""87'"")]"
