"
León
","
Tijuana
"
Starting XI
25,W. Yarbrough,"[('yellow-card', ""40'"")]",25,G. Lajud,[]
3,G. Burdisso,[],15,D. Pérez,[]
35,Juan González,[],19,E. Aguilera,[]
24,O. Rodríguez,[],16,M. Orozco,"[('sub-out', ""20'"")]"
5,F. Navarro,[],6,J. Valenzuela,[]
23,J. Cornejo,"[('sub-out', ""46'"")]",8,J. Corona,"[('yellow-card', ""71'""), ('sub-out', ""82'"")]"
8,Elías Hernández,[],18,A. Hurtado,[]
11,A. Andrade,"[('sub-out', ""55'"")]",5,G. Rodríguez,[]
13,A. Mejía,[],10,I. Malcorra,[]
10,L. Montes,"[('sub-out', ""67'"")]",9,M. Caraglio,"[('yellow-card', ""42'""), ('sub-out', ""67'"")]"
17,M. Boselli,[],20,P. Arriola,[]
