"
Hull City
","
Liverpool
"
Starting XI
16,E. Jakupovic,[],22,S. Mignolet,[]
5,H. Maguire,"[('yellow-card', ""27'"")]",32,J. Matip,[]
13,A. Ranocchia,[],2,N. Clyne,[]
14,O. Elabdellaoui,[],20,A. Lallana,"[('sub-out', ""83'"")]"
3,A. Robertson,[],10,Philippe Coutinho,[]
8,T. Huddlestone,[],21,Lucas Leiva,[]
11,S. Clucas,[],7,J. Milner,"[('yellow-card', ""40'""), ('sub-out', ""83'"")]"
10,A. N'Diaye,[],23,E. Can,"[('sub-out', ""67'"")]"
40,Evandro,"[('sub-out', ""62'"")]",14,J. Henderson,[]
17,K. Grosicki,"[('sub-out', ""80'"")]",19,S. Mané,[]
9,A. Hernández,"[('sub-out', ""65'"")]",11,Roberto Firmino,[]
