"
Sevilla
","
Leganés
"
Starting XI
1,Sergio Rico,[],13,Iago Herrerín,[]
3,Mariano,[],22,D. Siovas,[]
23,A. Rami,[],2,Tito,[]
5,C. Lenglet,"[('sub-out', ""46'"")]",3,Bustinza,[]
14,W. Montoya,"[('sub-out', ""46'"")]",5,M. Mantovani,"[('yellow-card', ""67'"")]"
4,M. Kranevitter,"[('yellow-card', ""75'"")]",8,Gabriel,"[('yellow-card', ""60'""), ('sub-out', ""90'+"")]"
17,Pablo Sarabia,"[('yellow-card', ""57'"")]",12,Erik Morán,[]
11,J. Correa,[],11,A. Szymanowski,"[('sub-out', ""63'"")]"
6,Daniel Carriço,[],21,Rubén Pérez,"[('yellow-card', ""89'"")]"
16,S. Jovetić,[],9,Guerrero,"[('sub-out', ""68'"")]"
22,F. Vázquez,"[('sub-out', ""69'"")]",25,N. El Zhar,[]
